id,smoking
167688,0.716525
167689,0.38737735
167690,0.03294252
167691,0.043960404
167692,0.55962205
167693,0.17254202
167694,0.7634342
167695,0.039293803
167696,0.13477343
167697,0.759743
167698,0.80574834
167699,0.79649705
167700,0.41675398
167701,0.024872556
167702,0.45897335
167703,0.80189234
167704,0.71051544
167705,0.020567335
167706,0.55883807
167707,0.22180626
167708,0.64201736
167709,0.050903313
167710,0.15946753
167711,0.9262293
167712,0.028442713
167713,0.7627593
167714,0.014337617
167715,0.0048391502
167716,0.3208373
167717,0.5133333
167718,0.34382716
167719,0.31660628
167720,0.6486008
167721,0.69667697
167722,0.67292416
167723,0.719487
167724,0.16123374
167725,0.41308397
167726,0.3786109
167727,0.6841223
167728,0.005623798
167729,0.6825796
167730,0.43027717
167731,0.6781627
167732,0.678364
167733,0.6625185
167734,0.080477364
167735,0.077962145
167736,0.6057691
167737,0.5537492
167738,0.8287686
167739,0.78897184
167740,0.7780883
167741,0.47582337
167742,0.4415269
167743,0.8287854
167744,0.89217836
167745,0.95622736
167746,0.8530168
167747,0.73962057
167748,0.62208706
167749,0.2036075
167750,0.8983054
167751,0.42026308
167752,0.26812544
167753,0.744361
167754,0.6009525
167755,0.22779056
167756,0.8115032
167757,0.73468304
167758,0.20650679
167759,0.10599048
167760,0.51327586
167761,0.003987793
167762,0.2565742
167763,0.7968381
167764,0.0322831
167765,0.4324705
167766,0.21991512
167767,0.21028405
167768,0.775433
167769,0.9636962
167770,0.72550493
167771,0.4187113
167772,0.7920969
167773,0.011575311
167774,0.468174
167775,0.7192165
167776,0.010870878
167777,0.30514708
167778,0.020935178
167779,0.8479527
167780,0.08729351
167781,0.78289455
167782,0.6944056
167783,0.25505805
167784,0.050635338
167785,0.043768547
167786,0.44724512
167787,0.047819424
167788,0.6413785
167789,0.034785293
167790,0.023531865
167791,0.648246
167792,0.57413435
167793,0.47207105
167794,0.4560405
167795,0.38108587
167796,0.7606292
167797,0.56350154
167798,0.6917602
167799,0.61288095
167800,0.5828082
167801,0.15700981
167802,0.049218453
167803,0.302408
167804,0.78138536
167805,0.82422274
167806,0.78663766
167807,0.028688442
167808,0.003681808
167809,0.8479791
167810,0.014279256
167811,0.5901192
167812,0.49483305
167813,0.008411386
167814,0.46592495
167815,0.9537499
167816,0.02951397
167817,0.2307002
167818,0.006362847
167819,0.87153244
167820,0.64452624
167821,0.009246321
167822,0.017289396
167823,0.45629144
167824,0.5860786
167825,0.8041566
167826,0.1091191
167827,0.66963476
167828,0.011040898
167829,0.21039882
167830,0.36634958
167831,0.0059695854
167832,0.0019919807
167833,0.8357809
167834,0.6646489
167835,0.021563577
167836,0.017469063
167837,0.006018391
167838,0.40120646
167839,0.016756775
167840,0.5704324
167841,0.9030809
167842,0.79984
167843,0.30138305
167844,0.6587022
167845,0.16428314
167846,0.47409695
167847,0.7363603
167848,0.007407991
167849,0.19178164
167850,0.5022761
167851,0.6612807
167852,0.7037992
167853,0.7061536
167854,0.7988976
167855,0.54349697
167856,0.62854785
167857,0.054540545
167858,0.6619706
167859,0.5066879
167860,0.84441435
167861,0.5652661
167862,0.09856513
167863,0.72248036
167864,0.75815094
167865,0.054185264
167866,0.44051558
167867,0.034683254
167868,0.14050254
167869,0.0051473216
167870,0.8858017
167871,0.6430716
167872,0.5275339
167873,0.84720236
167874,0.14269789
167875,0.56906253
167876,0.0052122055
167877,0.41437164
167878,0.8175293
167879,0.8013958
167880,0.69744486
167881,0.90403706
167882,0.0074549965
167883,0.0066190413
167884,0.79872715
167885,0.5405925
167886,0.72027177
167887,0.44567296
167888,0.80624706
167889,0.0132344235
167890,0.008548904
167891,0.54283965
167892,0.5991168
167893,0.58264065
167894,0.8909278
167895,0.08823986
167896,0.58613133
167897,0.6955232
167898,0.8071003
167899,0.57629204
167900,0.018636806
167901,0.5860022
167902,0.5317907
167903,0.8422748
167904,0.058463633
167905,0.036232434
167906,0.63191885
167907,0.0061821206
167908,0.71213335
167909,0.77661294
167910,0.6521273
167911,0.45425582
167912,0.0038787944
167913,0.11522013
167914,0.0050615687
167915,0.6588395
167916,0.05148785
167917,0.05637021
167918,0.28205127
167919,0.85527295
167920,0.32239947
167921,0.35819012
167922,0.00695254
167923,0.53961635
167924,0.76064366
167925,0.030302022
167926,0.03229199
167927,0.64644206
167928,0.6001665
167929,0.38744846
167930,0.003645566
167931,0.77127844
167932,0.49053675
167933,0.15733337
167934,0.4426138
167935,0.5265178
167936,0.52001905
167937,0.7507728
167938,0.80550617
167939,0.8426354
167940,0.01826622
167941,0.69693226
167942,0.5473226
167943,0.077255376
167944,0.7285088
167945,0.7139897
167946,0.77964664
167947,0.018884573
167948,0.67022204
167949,0.789027
167950,0.7985177
167951,0.21745111
167952,0.003941938
167953,0.36238533
167954,0.8608464
167955,0.6166207
167956,0.69998163
167957,0.7636216
167958,0.001342275
167959,0.034164958
167960,0.9255498
167961,0.0023562138
167962,0.32347736
167963,0.020526437
167964,0.7766405
167965,0.038017225
167966,0.8316689
167967,0.70378923
167968,0.4809149
167969,0.3979036
167970,0.8346068
167971,0.7104518
167972,0.5959681
167973,0.22435759
167974,0.014142883
167975,0.01273871
167976,0.6836562
167977,0.8713284
167978,0.485107
167979,0.7501168
167980,0.49209583
167981,0.71946895
167982,0.7280853
167983,0.70851225
167984,0.16858041
167985,0.8992152
167986,0.66446614
167987,0.6844773
167988,0.7110674
167989,0.26116374
167990,0.54163694
167991,0.016568989
167992,0.70746636
167993,0.006625083
167994,0.0026721228
167995,0.70823956
167996,0.67941445
167997,0.20315349
167998,0.08657833
167999,0.021827213
168000,0.5438802
168001,0.66704655
168002,0.18546706
168003,0.5347554
168004,0.009332805
168005,0.022461733
168006,0.7791104
168007,0.63280356
168008,0.035341453
168009,0.009041861
168010,0.8359955
168011,0.79246783
168012,0.94305915
168013,0.93426514
168014,0.0077820052
168015,0.03011225
168016,0.3774634
168017,0.14939477
168018,0.4222652
168019,0.6153534
168020,0.024920722
168021,0.5182043
168022,0.35145295
168023,0.012254856
168024,0.95694035
168025,0.6097128
168026,0.6328244
168027,0.67827827
168028,0.37094146
168029,0.0019579802
168030,0.5648785
168031,0.44028562
168032,0.62665355
168033,0.036160894
168034,0.914675
168035,0.022628073
168036,0.03041487
168037,0.8526445
168038,0.092966266
168039,0.83929676
168040,0.73758936
168041,0.008413658
168042,0.50303906
168043,0.56527907
168044,0.79590344
168045,0.0065758983
168046,0.6522879
168047,0.72622365
168048,0.45555827
168049,0.649437
168050,0.745288
168051,0.23471528
168052,0.4530995
168053,0.84415585
168054,0.46675014
168055,0.7286703
168056,0.82400936
168057,0.63226426
168058,0.13144527
168059,0.072216876
168060,0.44176832
168061,0.005788885
168062,0.22264098
168063,0.016267149
168064,0.23712677
168065,0.47791463
168066,0.46917817
168067,0.35931155
168068,0.0033314053
168069,0.002241622
168070,0.44029692
168071,0.04403297
168072,0.081156895
168073,0.74618614
168074,0.72349465
168075,0.015812298
168076,0.7430735
168077,0.15180786
168078,0.6005146
168079,0.1578576
168080,0.4278622
168081,0.84937024
168082,0.7048955
168083,0.0029786895
168084,0.007818278
168085,0.035317175
168086,0.008194039
168087,0.7905546
168088,0.01224631
168089,0.253661
168090,0.564815
168091,0.51268107
168092,0.098616086
168093,0.050054356
168094,0.78070384
168095,0.7816539
168096,0.51946485
168097,0.0041686427
168098,0.88771045
168099,0.04867144
168100,0.02429595
168101,0.7965413
168102,0.5965899
168103,0.17619301
168104,0.90904725
168105,0.12873866
168106,0.31150934
168107,0.6975324
168108,0.60309273
168109,0.6025125
168110,0.5612575
168111,0.7968538
168112,0.06107063
168113,0.7317952
168114,0.15003905
168115,0.6337888
168116,0.20049806
168117,0.4638628
168118,0.5936575
168119,0.007863731
168120,0.6860368
168121,0.30756238
168122,0.37657923
168123,0.47899294
168124,0.54823595
168125,0.42612845
168126,0.5813636
168127,0.6147951
168128,0.83272785
168129,0.01750763
168130,0.24671645
168131,0.71290064
168132,0.649924
168133,0.76772296
168134,0.83902264
168135,0.43113303
168136,0.9051498
168137,0.39073193
168138,0.84366876
168139,0.6557754
168140,0.39140627
168141,0.61162615
168142,0.0077521983
168143,0.12324293
168144,0.55275714
168145,0.4655648
168146,0.016987149
168147,0.86741495
168148,0.4228601
168149,0.73380584
168150,0.3511002
168151,0.07407257
168152,0.18604703
168153,0.015235467
168154,0.013069665
168155,0.74111414
168156,0.026297424
168157,0.0063735372
168158,0.03402869
168159,0.59253156
168160,0.0067191436
168161,0.1319438
168162,0.32745215
168163,0.76146823
168164,0.4706156
168165,0.21653922
168166,0.06878274
168167,0.009553369
168168,0.74966526
168169,0.065813854
168170,0.7882046
168171,0.01007744
168172,0.25794217
168173,0.84136254
168174,0.66910577
168175,0.5088345
168176,0.15013006
168177,0.24516292
168178,0.011400972
168179,0.0037644694
168180,0.6548664
168181,0.31400824
168182,0.005122234
168183,0.0075220135
168184,0.19291762
168185,0.78032774
168186,0.45482576
168187,0.012001237
168188,0.9274435
168189,0.028407546
168190,0.02034824
168191,0.51691496
168192,0.039753355
168193,0.75078386
168194,0.089758486
168195,0.62561464
168196,0.91732705
168197,0.0076685417
168198,0.06219055
168199,0.014445646
168200,0.812982
168201,0.69402695
168202,0.456177
168203,0.17061101
168204,0.042692322
168205,0.030126903
168206,0.019340558
168207,0.1327692
168208,0.5515779
168209,0.014017459
168210,0.3023207
168211,0.030742355
168212,0.05434969
168213,0.0032022598
168214,0.009973955
168215,0.55933475
168216,0.66223234
168217,0.4809445
168218,0.6348955
168219,0.37364638
168220,0.35881388
168221,0.16528891
168222,0.73303246
168223,0.73173463
168224,0.8156622
168225,0.7330675
168226,0.04451092
168227,0.08481282
168228,0.5155304
168229,0.028824959
168230,0.2945587
168231,0.77871835
168232,0.095110886
168233,0.7850742
168234,0.02921918
168235,0.81467694
168236,0.7210358
168237,0.6411965
168238,0.045811266
168239,0.84876084
168240,0.1888298
168241,0.4151597
168242,0.009821102
168243,0.016352518
168244,0.16126567
168245,0.55518234
168246,0.13155963
168247,0.0024367096
168248,0.025949761
168249,0.5518208
168250,0.077429034
168251,0.114564665
168252,0.029496549
168253,0.5939624
168254,0.4188179
168255,0.7343044
168256,0.4618192
168257,0.0027705848
168258,0.005110419
168259,0.7674377
168260,0.2747065
168261,0.8761793
168262,0.48620299
168263,0.61861944
168264,0.70611984
168265,0.93040687
168266,0.5970149
168267,0.26567125
168268,0.3913548
168269,0.20972283
168270,0.32964587
168271,0.8956032
168272,0.8443873
168273,0.6697782
168274,0.15561047
168275,0.6000899
168276,0.6488252
168277,0.007270882
168278,0.13151568
168279,0.49613237
168280,0.0031442868
168281,0.020197565
168282,0.712319
168283,0.58971685
168284,0.76693505
168285,0.52642435
168286,0.006806987
168287,0.69569784
168288,0.038402945
168289,0.6665347
168290,0.7145502
168291,0.008868442
168292,0.69485277
168293,0.6993833
168294,0.25137842
168295,0.10964313
168296,0.28728402
168297,0.4061257
168298,0.8873487
168299,0.5991492
168300,0.85661685
168301,0.5129492
168302,0.54441726
168303,0.24119629
168304,0.7284585
168305,0.6051565
168306,0.12522013
168307,0.6326617
168308,0.0018788377
168309,0.33389622
168310,0.048514258
168311,0.64552706
168312,0.23489422
168313,0.8819645
168314,0.2927894
168315,0.05042584
168316,0.025390668
168317,0.6452594
168318,0.044809215
168319,0.4675258
168320,0.0056111566
168321,0.5694086
168322,0.0053916513
168323,0.32394794
168324,0.09961675
168325,0.67616343
168326,0.737769
168327,0.8702345
168328,0.64520746
168329,0.6689268
168330,0.08132236
168331,0.46896923
168332,0.04894403
168333,0.07837994
168334,0.89326656
168335,0.710931
168336,0.92008096
168337,0.023353765
168338,0.004587205
168339,0.8097193
168340,0.04449821
168341,0.7865939
168342,0.37122872
168343,0.010090034
168344,0.71081084
168345,0.8266787
168346,0.54726493
168347,0.027940959
168348,0.35042083
168349,0.630934
168350,0.3664256
168351,0.49045625
168352,0.30158356
168353,0.6120237
168354,0.14568846
168355,0.0122254295
168356,0.87375015
168357,0.11689435
168358,0.16243929
168359,0.5329638
168360,0.10824597
168361,0.41760975
168362,0.9675088
168363,0.5449461
168364,0.23506056
168365,0.55298114
168366,0.50552946
168367,0.1221282
168368,0.015300418
168369,0.22317511
168370,0.25505555
168371,0.032196775
168372,0.04002068
168373,0.75200486
168374,0.85878557
168375,0.5334324
168376,0.077454664
168377,0.79293203
168378,0.9185042
168379,0.9492497
168380,0.012193651
168381,0.056586865
168382,0.15961263
168383,0.2677911
168384,0.8215132
168385,0.009881296
168386,0.013569729
168387,0.87687737
168388,0.8631811
168389,0.31278282
168390,0.5349322
168391,0.49200925
168392,0.8821096
168393,0.0759201
168394,0.76108557
168395,0.87371105
168396,0.054632023
168397,0.7428679
168398,0.25411373
168399,0.36790437
168400,0.6570427
168401,0.4954397
168402,0.0069419867
168403,0.84964615
168404,0.7111608
168405,0.0032948174
168406,0.72211367
168407,0.6957244
168408,0.43399706
168409,0.2636877
168410,0.16037953
168411,0.44046268
168412,0.0116345445
168413,0.94555867
168414,0.6922425
168415,0.055377264
168416,0.34747455
168417,0.8562709
168418,0.5401396
168419,0.7919259
168420,0.02810751
168421,0.81591386
168422,0.0138868755
168423,0.3061657
168424,0.76407343
168425,0.6365269
168426,0.822072
168427,0.7905297
168428,0.013104887
168429,0.7000743
168430,0.66840637
168431,0.24711438
168432,0.06663862
168433,0.41651934
168434,0.042142667
168435,0.7574843
168436,0.02856689
168437,0.89111775
168438,0.5612765
168439,0.67945534
168440,0.010131039
168441,0.8334214
168442,0.88889164
168443,0.32593802
168444,0.42753646
168445,0.7918153
168446,0.6546289
168447,0.008387784
168448,0.008131855
168449,0.38602397
168450,0.5032114
168451,0.6509688
168452,0.0020719494
168453,0.7467237
168454,0.73156863
168455,0.58817893
168456,0.7374958
168457,0.4790583
168458,0.5426207
168459,0.5541977
168460,0.48266947
168461,0.012405323
168462,0.81310374
168463,0.017639108
168464,0.8467521
168465,0.6902633
168466,0.86051226
168467,0.68828297
168468,0.27467293
168469,0.3875232
168470,0.48340577
168471,0.008158313
168472,0.45336074
168473,0.81850076
168474,0.54098153
168475,0.016968122
168476,0.7309699
168477,0.05055523
168478,0.107811265
168479,0.0052205096
168480,0.6572928
168481,0.022518985
168482,0.6582014
168483,0.48918107
168484,0.31831008
168485,0.7292006
168486,0.4491023
168487,0.0032915256
168488,0.63086677
168489,0.90016973
168490,0.060473625
168491,0.058784235
168492,0.45611948
168493,0.799241
168494,0.8449681
168495,0.30815125
168496,0.62004834
168497,0.08992847
168498,0.011178722
168499,0.6903996
168500,0.003866031
168501,0.007864561
168502,0.5006424
168503,0.010852932
168504,0.042692292
168505,0.27785972
168506,0.7509725
168507,0.08369823
168508,0.93183327
168509,0.45157135
168510,0.018977048
168511,0.60690325
168512,0.8830547
168513,0.59778327
168514,0.07496518
168515,0.7699383
168516,0.021504935
168517,0.0034106094
168518,0.77034533
168519,0.58355427
168520,0.52075386
168521,0.03708358
168522,0.26391584
168523,0.21460646
168524,0.5058454
168525,0.9321845
168526,0.007842413
168527,0.016456356
168528,0.013697257
168529,0.37332094
168530,0.7876592
168531,0.7310573
168532,0.6313994
168533,0.3430461
168534,0.752901
168535,0.2606696
168536,0.8494728
168537,0.9456686
168538,0.3623191
168539,0.5787154
168540,0.8894621
168541,0.75043994
168542,0.23695154
168543,0.009227156
168544,0.7201563
168545,0.5326982
168546,0.0042749783
168547,0.6828066
168548,0.3016817
168549,0.67469597
168550,0.04823061
168551,0.8683224
168552,0.026064547
168553,0.62254274
168554,0.0014561566
168555,0.16610982
168556,0.4465557
168557,0.7040023
168558,0.8549226
168559,0.0040869555
168560,0.54248494
168561,0.79670846
168562,0.40946642
168563,0.023652676
168564,0.017338645
168565,0.24534011
168566,0.8009929
168567,0.8741481
168568,0.41320366
168569,0.23586902
168570,0.044653248
168571,0.004366524
168572,0.011868456
168573,0.005203147
168574,0.020553796
168575,0.055731717
168576,0.83370435
168577,0.58976966
168578,0.8049488
168579,0.50169015
168580,0.67087954
168581,0.58886707
168582,0.03767741
168583,0.40308955
168584,0.006200784
168585,0.26953232
168586,0.11044908
168587,0.3828957
168588,0.6367152
168589,0.71907955
168590,0.8038911
168591,0.5142105
168592,0.8817313
168593,0.35128734
168594,0.80884296
168595,0.7811408
168596,0.008138789
168597,0.0115273455
168598,0.46003038
168599,0.32785025
168600,0.57386285
168601,0.56193244
168602,0.8690027
168603,0.5949676
168604,0.0060423505
168605,0.15126054
168606,0.56406355
168607,0.7079339
168608,0.79559195
168609,0.4389442
168610,0.82590216
168611,0.012113167
168612,0.54789937
168613,0.4258871
168614,0.81084263
168615,0.008859862
168616,0.81372666
168617,0.13832138
168618,0.78593874
168619,0.42811358
168620,0.739962
168621,0.48076016
168622,0.8297194
168623,0.0806772
168624,0.32427332
168625,0.46979484
168626,0.047348265
168627,0.093129925
168628,0.3801476
168629,0.008389497
168630,0.011053781
168631,0.9021588
168632,0.75667226
168633,0.01797417
168634,0.030314518
168635,0.55278367
168636,0.33215946
168637,0.42875057
168638,0.014530253
168639,0.015286459
168640,0.5476954
168641,0.8125006
168642,0.50073504
168643,0.67198527
168644,0.45952713
168645,0.4875979
168646,0.73907465
168647,0.63668543
168648,0.9212213
168649,0.5410078
168650,0.5110278
168651,0.078540966
168652,0.013174665
168653,0.03705114
168654,0.43237475
168655,0.081306525
168656,0.4114516
168657,0.062906325
168658,0.2292864
168659,0.7670528
168660,0.6376299
168661,0.75322914
168662,0.73212814
168663,0.11651003
168664,0.6283952
168665,0.8897884
168666,0.70423335
168667,0.029683253
168668,0.56786114
168669,0.034977388
168670,0.29073542
168671,0.72596246
168672,0.7073404
168673,0.05058683
168674,0.4082608
168675,0.06389273
168676,0.36180007
168677,0.0064665405
168678,0.6079417
168679,0.023287823
168680,0.45107663
168681,0.06323883
168682,0.009073257
168683,0.32454842
168684,0.70676017
168685,0.22230823
168686,0.58251286
168687,0.08554266
168688,0.46081966
168689,0.9454093
168690,0.006446203
168691,0.6663555
168692,0.41873765
168693,0.7043184
168694,0.75990236
168695,0.052889906
168696,0.84300095
168697,0.041390397
168698,0.011303395
168699,0.105407365
168700,0.049581137
168701,0.013279728
168702,0.944775
168703,0.44860262
168704,0.78118056
168705,0.28050107
168706,0.045390513
168707,0.7833153
168708,0.09982324
168709,0.55103093
168710,0.18896629
168711,0.77733964
168712,0.08656802
168713,0.7028425
168714,0.743916
168715,0.3579402
168716,0.016344443
168717,0.05742932
168718,0.4428268
168719,0.7748777
168720,0.73562187
168721,0.45212755
168722,0.38673526
168723,0.69859695
168724,0.075138815
168725,0.068192184
168726,0.0063781803
168727,0.78205687
168728,0.025331242
168729,0.30508667
168730,0.075717516
168731,0.7117489
168732,0.043451395
168733,0.039067272
168734,0.01858351
168735,0.03912204
168736,0.76284206
168737,0.8781331
168738,0.5942296
168739,0.29484767
168740,0.5855036
168741,0.8125919
168742,0.55703014
168743,0.6425553
168744,0.4857906
168745,0.7779533
168746,0.84265965
168747,0.044529896
168748,0.8848941
168749,0.06621758
168750,0.7568713
168751,0.655322
168752,0.25368795
168753,0.62963396
168754,0.011350499
168755,0.8364726
168756,0.5762239
168757,0.7332903
168758,0.89207864
168759,0.09927054
168760,0.7190974
168761,0.28198946
168762,0.7006674
168763,0.26579756
168764,0.016364349
168765,0.77498686
168766,0.030482916
168767,0.64831847
168768,0.70416784
168769,0.5503381
168770,0.77192986
168771,0.41123116
168772,0.6094043
168773,0.03334896
168774,0.45476452
168775,0.50880367
168776,0.5316575
168777,0.47390792
168778,0.007813718
168779,0.013082385
168780,0.008804265
168781,0.5905443
168782,0.002476677
168783,0.7820565
168784,0.6522563
168785,0.5865733
168786,0.04106205
168787,0.11689657
168788,0.37585935
168789,0.7004198
168790,0.572527
168791,0.9208776
168792,0.66787726
168793,0.65226567
168794,0.014900708
168795,0.054746304
168796,0.017193742
168797,0.64721525
168798,0.0062086256
168799,0.29525125
168800,0.0020338353
168801,0.40776858
168802,0.01580559
168803,0.015246731
168804,0.7110293
168805,0.010813133
168806,0.035887312
168807,0.021572286
168808,0.61366737
168809,0.73886555
168810,0.4871354
168811,0.34193018
168812,0.4333639
168813,0.5214536
168814,0.020289214
168815,0.023381814
168816,0.90103203
168817,0.3949626
168818,0.45247158
168819,0.012118977
168820,0.045597892
168821,0.5214055
168822,0.1212293
168823,0.6832214
168824,0.27118078
168825,0.6913595
168826,0.33030358
168827,0.069783814
168828,0.5325828
168829,0.7315175
168830,0.05826328
168831,0.8869254
168832,0.038756054
168833,0.6295936
168834,0.5994065
168835,0.6963131
168836,0.026074637
168837,0.01128412
168838,0.6335033
168839,0.02130779
168840,0.8713
168841,0.4807146
168842,0.85480374
168843,0.0077326177
168844,0.6089076
168845,0.017789328
168846,0.6184251
168847,0.62786275
168848,0.6317133
168849,0.21282475
168850,0.5404512
168851,0.6644481
168852,0.089559995
168853,0.8859292
168854,0.11293549
168855,0.6443133
168856,0.8109833
168857,0.04636801
168858,0.0077308435
168859,0.6075424
168860,0.7697725
168861,0.7942578
168862,0.39207354
168863,0.38299003
168864,0.088303916
168865,0.003433924
168866,0.071896166
168867,0.9152117
168868,0.2683244
168869,0.9316444
168870,0.4743187
168871,0.0015742361
168872,0.10955692
168873,0.77586305
168874,0.77668226
168875,0.8000821
168876,0.7647399
168877,0.4138865
168878,0.01959065
168879,0.007364504
168880,0.059119515
168881,0.0072476557
168882,0.518951
168883,0.42727152
168884,0.17355269
168885,0.33756936
168886,0.006923088
168887,0.6239934
168888,0.47645438
168889,0.90349406
168890,0.05432856
168891,0.5131884
168892,0.05438789
168893,0.7737963
168894,0.011996767
168895,0.8706565
168896,0.6966451
168897,0.04247032
168898,0.10878005
168899,0.32124186
168900,0.89780384
168901,0.49903774
168902,0.8258821
168903,0.0064761243
168904,0.02093905
168905,0.068749286
168906,0.76546186
168907,0.8385121
168908,0.56709564
168909,0.044715762
168910,0.7281963
168911,0.7450607
168912,0.011253343
168913,0.042706415
168914,0.030836092
168915,0.58765984
168916,0.77611613
168917,0.92123485
168918,0.008511159
168919,0.3898011
168920,0.094796374
168921,0.75323814
168922,0.008176374
168923,0.2107818
168924,0.53363514
168925,0.024697322
168926,0.3609958
168927,0.7172491
168928,0.7546183
168929,0.74839
168930,0.3900631
168931,0.26620704
168932,0.7794849
168933,0.45669618
168934,0.53869045
168935,0.59900415
168936,0.4748443
168937,0.5812246
168938,0.43674216
168939,0.8277417
168940,0.012114348
168941,0.72394484
168942,0.5486751
168943,0.7516641
168944,0.37414482
168945,0.54680216
168946,0.6976521
168947,0.30163652
168948,0.34257057
168949,0.9315845
168950,0.63253665
168951,0.026626123
168952,0.4951035
168953,0.72666967
168954,0.44554007
168955,0.4934486
168956,0.8529709
168957,0.7242291
168958,0.09547192
168959,0.09668462
168960,0.5514567
168961,0.30825278
168962,0.5112036
168963,0.044034496
168964,0.46717757
168965,0.49759436
168966,0.052715424
168967,0.02725291
168968,0.586379
168969,0.59782493
168970,0.5284839
168971,0.7268543
168972,0.6796963
168973,0.009939802
168974,0.833507
168975,0.74688315
168976,0.41731486
168977,0.034298882
168978,0.56041294
168979,0.28844106
168980,0.13245879
168981,0.39040527
168982,0.083710186
168983,0.7554653
168984,0.86001897
168985,0.16372158
168986,0.5765653
168987,0.011679912
168988,0.5855951
168989,0.589914
168990,0.36352292
168991,0.0021692675
168992,0.4110832
168993,0.55076486
168994,0.3834716
168995,0.15094934
168996,0.020619078
168997,0.56373537
168998,0.16524865
168999,0.8981225
169000,0.062373463
169001,0.052080486
169002,0.30475903
169003,0.5151158
169004,0.7787812
169005,0.5331516
169006,0.26433223
169007,0.7753518
169008,0.066198654
169009,0.010951104
169010,0.16814344
169011,0.020115212
169012,0.91727775
169013,0.295199
169014,0.019620413
169015,0.72851676
169016,0.766686
169017,0.25712267
169018,0.5498357
169019,0.042152666
169020,0.31297684
169021,0.052845962
169022,0.00318995
169023,0.012083241
169024,0.39470297
169025,0.028337263
169026,0.45885333
169027,0.0961279
169028,0.020369358
169029,0.0062734834
169030,0.819314
169031,0.71042746
169032,0.18738577
169033,0.022287685
169034,0.012453359
169035,0.8135994
169036,0.82854843
169037,0.80756
169038,0.56153
169039,0.7960435
169040,0.2779095
169041,0.2891826
169042,0.007970218
169043,0.05019715
169044,0.3717267
169045,0.7041285
169046,0.7380802
169047,0.7796624
169048,0.8474873
169049,0.41747308
169050,0.19901772
169051,0.90376526
169052,0.6075325
169053,0.70916885
169054,0.66836447
169055,0.73374856
169056,0.5982408
169057,0.5865732
169058,0.8197804
169059,0.79072666
169060,0.9430797
169061,0.8976947
169062,0.22408941
169063,0.5721483
169064,0.15904067
169065,0.2893948
169066,0.0032631333
169067,0.10329949
169068,0.6882033
169069,0.46540165
169070,0.013392994
169071,0.44683486
169072,0.015093865
169073,0.7209035
169074,0.90917957
169075,0.60474676
169076,0.010195745
169077,0.01759452
169078,0.90481496
169079,0.061127927
169080,0.51680034
169081,0.04630662
169082,0.0118053965
169083,0.40299436
169084,0.73442996
169085,0.0050298693
169086,0.23316202
169087,0.18305081
169088,0.75591207
169089,0.015328527
169090,0.035633825
169091,0.02946185
169092,0.6447121
169093,0.6460579
169094,0.50208575
169095,0.48361033
169096,0.7038973
169097,0.48009205
169098,0.49327117
169099,0.7437943
169100,0.70284206
169101,0.03319312
169102,0.4590223
169103,0.7509426
169104,0.7442085
169105,0.5561807
169106,0.44318742
169107,0.4401931
169108,0.46503675
169109,0.40158916
169110,0.403592
169111,0.7071828
169112,0.62700015
169113,0.56566256
169114,0.5461489
169115,0.7491013
169116,0.8344801
169117,0.08477058
169118,0.08433215
169119,0.60368836
169120,0.0012188717
169121,0.5069155
169122,0.593861
169123,0.75779164
169124,0.8690125
169125,0.047866173
169126,0.8860661
169127,0.6580231
169128,0.8632176
169129,0.28031796
169130,0.74226004
169131,0.9436514
169132,0.0021758864
169133,0.60938424
169134,0.2530793
169135,0.72449416
169136,0.42529118
169137,0.01857635
169138,0.56447816
169139,0.3171586
169140,0.82102704
169141,0.0057048416
169142,0.69069296
169143,0.6499
169144,0.11584857
169145,0.6817942
169146,0.94127893
169147,0.7116026
169148,0.048934985
169149,0.024600562
169150,0.7758294
169151,0.27384278
169152,0.90539134
169153,0.6799414
169154,0.01585687
169155,0.8551949
169156,0.72310996
169157,0.1943895
169158,0.5238211
169159,0.87697953
169160,0.428863
169161,0.1830157
169162,0.020021752
169163,0.24830604
169164,0.48818183
169165,0.8671762
169166,0.49129358
169167,0.49259087
169168,0.057154436
169169,0.37062472
169170,0.6053996
169171,0.7794053
169172,0.85148907
169173,0.010079524
169174,0.6213731
169175,0.023914518
169176,0.75488013
169177,0.65515506
169178,0.6887884
169179,0.03823574
169180,0.033685133
169181,0.4486044
169182,0.021170815
169183,0.8063645
169184,0.109690085
169185,0.10407001
169186,0.0049221674
169187,0.3257202
169188,0.8961553
169189,0.17753586
169190,0.21433896
169191,0.0021460087
169192,0.6414959
169193,0.60090387
169194,0.60131544
169195,0.8984315
169196,0.84134996
169197,0.88447744
169198,0.90935344
169199,0.007769986
169200,0.8855455
169201,0.8309508
169202,0.049695384
169203,0.026022758
169204,0.63835996
169205,0.006523689
169206,0.23948689
169207,0.5039726
169208,0.56933814
169209,0.93003005
169210,0.6751605
169211,0.019143999
169212,0.73981285
169213,0.57659477
169214,0.8707658
169215,0.6453627
169216,0.6878126
169217,0.5488083
169218,0.3381159
169219,0.018539734
169220,0.7129059
169221,0.47764304
169222,0.28259826
169223,0.36258852
169224,0.81154627
169225,0.011995002
169226,0.7741465
169227,0.6513297
169228,0.6091991
169229,0.6200752
169230,0.35685444
169231,0.65030754
169232,0.94177324
169233,0.008026419
169234,0.6075473
169235,0.53535026
169236,0.06975675
169237,0.87819993
169238,0.7874119
169239,0.80113703
